Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
GRCh38_ENSG00000248571,GRCh38_AC106882.1,Gene Expression,-0.0002087644843861046,0.7974413968648272,0.9926693977004952,1,0.00017492239251057172,1
GRCh38_ENSG00000288045,GRCh38_AL352979.4,Gene Expression,-0.00020876448438610488,0.7974413968650874,0.9926693977004952,1,1.9543464665415885e-05,1
GRCh38_ENSG00000251600,GRCh38_AC107223.1,Gene Expression,-0.00020876448438610488,0.7974413968650874,0.9926693977004952,1,1.9543464665415885e-05,1
GRCh38_ENSG00000211795,GRCh38_TRAV8-6,Gene Expression,-0.00020876448438610488,0.7974413968650874,0.9926693977004952,1,1.9543464665415885e-05,1
GRCh38_ENSG00000227431,GRCh38_CSE1L-AS1,Gene Expression,-0.00020876448438610526,0.7974413968650785,0.9926693977004952,1,1.0772828611729569e-05,1
GRCh38_ENSG00000266604,GRCh38_LINC01887,Gene Expression,-0.00020876448438610526,0.7974413968650785,0.9926693977004952,1,1.0772828611729569e-05,1
GRCh38_ENSG00000257017,GRCh38_HP,Gene Expression,-0.00020876448438610526,0.7974413968650785,0.9926693977004952,1,1.0772828611729569e-05,1
GRCh38_ENSG00000285847,GRCh38_AL713852.1,Gene Expression,-0.00020876448438610526,0.7974413968650785,0.9926693977004952,1,1.0772828611729569e-05,1
GRCh38_ENSG00000287791,GRCh38_AC008273.1,Gene Expression,-0.00020876448438610537,0.7974413968645433,0.9926693977004952,1,9.573412101194227e-06,1
GRCh38_ENSG00000276454,GRCh38_AC008083.4,Gene Expression,-0.00020876448438610537,0.7974413968645433,0.9926693977004952,1,9.573412101194227e-06,1
GRCh38_ENSG00000255165,GRCh38_AC134775.1,Gene Expression,-0.00020876448438610537,0.7974413968645433,0.9926693977004952,1,9.573412101194227e-06,1
GRCh38_ENSG00000259645,GRCh38_AC027237.4,Gene Expression,-0.00020876448438610543,0.7974413968634768,0.9926693977004952,1,0.0003037973340125658,1
GRCh38_ENSG00000287329,GRCh38_FP326651.1,Gene Expression,-0.0002087644843861071,0.7974413968637032,0.9926693977004952,1,2.2336407759414454e-05,1
GRCh38_ENSG00000187855,GRCh38_ASCL4,Gene Expression,-0.00020876448438610724,0.7974413968639666,0.9926693977004952,1,9.046223118891231e-06,1
GRCh38_ENSG00000141371,GRCh38_C17orf64,Gene Expression,-0.00020876448438610724,0.7974413968639666,0.9926693977004952,1,9.046223118891231e-06,1
GRCh38_ENSG00000270060,GRCh38_AC090589.3,Gene Expression,-0.00020876448438610732,0.7974413968644973,0.9926693977004952,1,2.6810869337169745e-05,1
GRCh38_ENSG00000262801,GRCh38_U91319.1,Gene Expression,-0.0002087644843861077,0.7974413968650209,0.9926693977004952,1,1.885853954199278e-05,1
GRCh38_ENSG00000160224,GRCh38_AIRE,Gene Expression,-0.0002087644843861077,0.7974413968650209,0.9926693977004952,1,1.885853954199278e-05,1
GRCh38_ENSG00000225362,GRCh38_CT62,Gene Expression,-0.00020876448438611218,0.7974413968635836,0.9926693977004952,1,4.1467477908155874e-05,1
GRCh38_ENSG00000287838,GRCh38_AL953883.1,Gene Expression,-0.0002087647340797885,0.7974355094707634,0.9926693977004952,1,3.6676711921565014e-05,1
GRCh38_ENSG00000264443,GRCh38_NCMAP-DT,Gene Expression,-0.00020876473407979146,0.7974355094712263,0.9926693977004952,1,2.1519126274608857e-05,1
GRCh38_ENSG00000060566,GRCh38_CREB3L3,Gene Expression,-0.00020876473407979146,0.7974355094712263,0.9926693977004952,1,2.1519126274608857e-05,1
GRCh38_ENSG00000284188,GRCh38_AL451007.3,Gene Expression,-0.00020876473407979146,0.7974355094712263,0.9926693977004952,1,2.1519126274608857e-05,1
GRCh38_ENSG00000232693,GRCh38_AC012370.1,Gene Expression,-0.00020876473407979146,0.7974355094712263,0.9926693977004952,1,2.1519126274608857e-05,1
GRCh38_ENSG00000259810,GRCh38_AC002519.1,Gene Expression,-0.00020876473407979156,0.7974355094714898,0.9926693977004952,1,0.0003017986673414305,1
GRCh38_ENSG00000214694,GRCh38_ARHGEF33,Gene Expression,-0.00020876473407979327,0.7974355094682536,0.9926693977004952,1,1.3205727941244312e-05,1
GRCh38_ENSG00000072133,GRCh38_RPS6KA6,Gene Expression,-0.00020876473407980143,0.7974355094680612,0.9926693977004952,1,2.727312570505198e-05,1
GRCh38_ENSG00000178107,GRCh38_AL161668.1,Gene Expression,-0.00020876473407980143,0.7974355094680612,0.9926693977004952,1,2.727312570505198e-05,1
GRCh38_ENSG00000268536,GRCh38_AC005523.1,Gene Expression,-0.00020877323590153896,0.7972350564242198,0.9926693977004952,1,1.603124145933861e-05,1
GRCh38_ENSG00000287507,GRCh38_AP001053.1,Gene Expression,-0.00020877323590154842,0.797235056421064,0.9926693977004952,1,1.0892413020514647e-05,1
GRCh38_ENSG00000184984,GRCh38_CHRM5,Gene Expression,-0.00020877515595864492,0.7971897878246536,0.9926693977004952,1,1.1188633520950594e-05,1
GRCh38_ENSG00000184507,GRCh38_NUTM1,Gene Expression,-0.00020877515595864492,0.7971897878246536,0.9926693977004952,1,1.1188633520950594e-05,1
GRCh38_ENSG00000251598,GRCh38_AC093916.1,Gene Expression,-0.00020877515595864492,0.7971897878246536,0.9926693977004952,1,1.1188633520950594e-05,1
GRCh38_ENSG00000236423,GRCh38_LINC01134,Gene Expression,-0.00020877515595864782,0.7971897878240519,0.9926693977004952,1,2.275184001780406e-05,1
GRCh38_ENSG00000261513,GRCh38_AC009097.4,Gene Expression,-0.00020877515595865093,0.7971897878239784,0.9926693977004952,1,5.735250038869467e-06,1
GRCh38_ENSG00000259705,GRCh38_AC084757.3,Gene Expression,-0.00020877515595865093,0.7971897878239784,0.9926693977004952,1,5.735250038869467e-06,1
GRCh38_ENSG00000267274,GRCh38_AC008770.3,Gene Expression,-0.00020877515595865175,0.7971897878250258,0.9926693977004952,1,7.278603321840133e-05,1
GRCh38_ENSG00000267927,GRCh38_AC010320.1,Gene Expression,-0.00020877515595865175,0.7971897878244926,0.9926693977004952,1,2.052730615768987e-05,1
GRCh38_ENSG00000187105,GRCh38_HEATR4,Gene Expression,-0.00020877515595865175,0.7971897878244926,0.9926693977004952,1,2.052730615768987e-05,1
GRCh38_ENSG00000268288,GRCh38_AL589765.5,Gene Expression,-0.00020877515595865175,0.7971897878244926,0.9926693977004952,1,2.052730615768987e-05,1
GRCh38_ENSG00000255652,GRCh38_AC140847.2,Gene Expression,-0.00020877515595865175,0.7971897878244926,0.9926693977004952,1,2.052730615768987e-05,1
GRCh38_ENSG00000263667,GRCh38_AL035696.3,Gene Expression,-0.00020877515595865554,0.7971897878217368,0.9926693977004952,1,1.2209301333660906e-05,1
GRCh38_ENSG00000287498,GRCh38_AC007749.2,Gene Expression,-0.00020877515595865554,0.7971897878217368,0.9926693977004952,1,1.2209301333660906e-05,1
GRCh38_ENSG00000287533,GRCh38_AC011477.9,Gene Expression,-0.00020877515595865554,0.7971897878217368,0.9926693977004952,1,1.2209301333660906e-05,1
GRCh38_ENSG00000091010,GRCh38_POU4F3,Gene Expression,-0.00020877515595865554,0.7971897878217368,0.9926693977004952,1,1.2209301333660906e-05,1
GRCh38_ENSG00000285616,GRCh38_AC114977.2,Gene Expression,-0.00020877515595865598,0.7971897878238596,0.9926693977004952,1,1.129956214936817e-05,1
GRCh38_ENSG00000257023,GRCh38_AC087241.2,Gene Expression,-0.00020877515595865598,0.7971897878238596,0.9926693977004952,1,1.129956214936817e-05,1
GRCh38_ENSG00000146250,GRCh38_PRSS35,Gene Expression,-0.00020878930229576535,0.7968562849950102,0.9926693977004952,1,0.0001078105697670915,1
GRCh38_ENSG00000228013,GRCh38_IL6R-AS1,Gene Expression,-0.000208789302295768,0.7968562849957485,0.9926693977004952,1,1.2066389803616082e-05,1
GRCh38_ENSG00000276980,GRCh38_AC008760.2,Gene Expression,-0.00020878930229576911,0.7968562849949213,0.9926693977004952,1,1.776489396297703e-05,1
GRCh38_ENSG00000268743,GRCh38_AC008737.1,Gene Expression,-0.00020878930229577562,0.7968562849934324,0.9926693977004952,1,1.6955607997005148e-05,1
GRCh38_ENSG00000130368,GRCh38_MAS1,Gene Expression,-0.00020878930229577562,0.7968562849934324,0.9926693977004952,1,1.6955607997005148e-05,1
GRCh38_ENSG00000277840,GRCh38_AC026368.1,Gene Expression,-0.00020878930229577562,0.7968562849934324,0.9926693977004952,1,1.6955607997005148e-05,1
GRCh38_ENSG00000254756,GRCh38_AP001107.6,Gene Expression,-0.00020878930229577562,0.7968562849934324,0.9926693977004952,1,1.6955607997005148e-05,1
GRCh38_ENSG00000259416,GRCh38_AC021739.3,Gene Expression,-0.00020879320106768695,0.7967643771546258,0.9926693977004952,1,9.44431467103761e-06,1
GRCh38_ENSG00000165164,GRCh38_CFAP47,Gene Expression,-0.00020879320106768695,0.7967643771546258,0.9926693977004952,1,9.44431467103761e-06,1
GRCh38_ENSG00000214772,GRCh38_AC010168.1,Gene Expression,-0.00020879320106768944,0.7967643771559032,0.9926693977004952,1,0.0004778478899572649,1
GRCh38_ENSG00000102678,GRCh38_FGF9,Gene Expression,-0.00020879320106768958,0.7967643771545638,0.9926693977004952,1,3.6905388122202285e-05,1
GRCh38_ENSG00000224875,GRCh38_AC083949.1,Gene Expression,-0.00020879320106768958,0.7967643771545638,0.9926693977004952,1,3.6905388122202285e-05,1
GRCh38_ENSG00000287569,GRCh38_AL078587.2,Gene Expression,-0.00020879320106768987,0.7967643771556254,0.9926693977004952,1,8.452030849543517e-06,1
GRCh38_ENSG00000233030,GRCh38_AC243772.2,Gene Expression,-0.00020879320106769115,0.7967643771523901,0.9926693977004952,1,1.399005716251828e-05,1
GRCh38_ENSG00000206557,GRCh38_TRIM71,Gene Expression,-0.0002087932010676932,0.796764377152074,0.9926693977004952,1,1.5287310650969735e-05,1
GRCh38_ENSG00000159650,GRCh38_UROC1,Gene Expression,-0.0002087932010676932,0.796764377152074,0.9926693977004952,1,1.5287310650969735e-05,1
GRCh38_ENSG00000278903,GRCh38_CU633906.2,Gene Expression,-0.00020879320106769708,0.7967643771522501,0.9926693977004952,1,1.0225332390280843e-05,1
GRCh38_ENSG00000254054,GRCh38_AC087273.2,Gene Expression,-0.00020879320106769708,0.7967643771522501,0.9926693977004952,1,1.0225332390280843e-05,1
GRCh38_ENSG00000226673,GRCh38_LINC01108,Gene Expression,-0.00020879320106769708,0.7967643771522501,0.9926693977004952,1,1.0225332390280843e-05,1
GRCh38_ENSG00000278981,GRCh38_AC079298.1,Gene Expression,-0.00020879832853587865,0.7966435088928613,0.9926693977004952,1,3.206808628863854e-05,1
GRCh38_ENSG00000286389,GRCh38_AL731702.1,Gene Expression,-0.00020879832853587865,0.7966435088928613,0.9926693977004952,1,3.206808628863854e-05,1
GRCh38_ENSG00000273062,GRCh38_AL449106.1,Gene Expression,-0.00020882135346891092,0.7961008092468003,0.9926693977004952,1,2.0262101340944097e-05,1
GRCh38_ENSG00000237803,GRCh38_LINC00211,Gene Expression,-0.00020882135346891092,0.7961008092468003,0.9926693977004952,1,2.0262101340944097e-05,1
GRCh38_ENSG00000272958,GRCh38_AP000322.1,Gene Expression,-0.00020882135346891176,0.7961008092457083,0.9926693977004952,1,6.555918030068588e-06,1
GRCh38_ENSG00000281849,GRCh38_AL732314.6,Gene Expression,-0.00020882135346891176,0.7961008092457083,0.9926693977004952,1,6.555918030068588e-06,1
GRCh38_ENSG00000197616,GRCh38_MYH6,Gene Expression,-0.0002088213534689125,0.7961008092467631,0.9926693977004952,1,1.1298170663357537e-05,1
GRCh38_ENSG00000169402,GRCh38_RSPH10B2,Gene Expression,-0.0002088213534689125,0.7961008092467631,0.9926693977004952,1,1.1298170663357537e-05,1
GRCh38_ENSG00000232352,GRCh38_SEMA3B-AS1,Gene Expression,-0.0002088213534689125,0.7961008092467631,0.9926693977004952,1,1.1298170663357537e-05,1
GRCh38_ENSG00000180066,GRCh38_C10orf91,Gene Expression,-0.00020882135346891265,0.7961008092467593,0.9926693977004952,1,2.2636761626398933e-05,1
GRCh38_ENSG00000105679,GRCh38_GAPDHS,Gene Expression,-0.00020882135346891726,0.7961008092455786,0.9926693977004952,1,1.4168295092548044e-05,1
GRCh38_ENSG00000280639,GRCh38_LINC02204,Gene Expression,-0.00020882135346891726,0.7961008092455786,0.9926693977004952,1,1.4168295092548044e-05,1
GRCh38_ENSG00000226620,GRCh38_LINC00343,Gene Expression,-0.00020882135346891726,0.7961008092455786,0.9926693977004952,1,1.4168295092548044e-05,1
GRCh38_ENSG00000005981,GRCh38_ASB4,Gene Expression,-0.00020882525224082853,0.7960089246138723,0.9926693977004952,1,1.5906171094277892e-05,1
GRCh38_ENSG00000177144,GRCh38_NUDT4B,Gene Expression,-0.00020882525224083016,0.7960089246130293,0.9926693977004952,1,0.0005318654775176515,1
GRCh38_ENSG00000278330,GRCh38_AC018529.2,Gene Expression,-0.00020882525224083076,0.7960089246140877,0.9926693977004952,1,2.3072248175982615e-05,1
GRCh38_ENSG00000211959,GRCh38_IGHV4-39,Gene Expression,-0.00020882525224083282,0.7960089246110902,0.9926693977004952,1,7.098398055844864e-05,1
GRCh38_ENSG00000204065,GRCh38_TCEAL5,Gene Expression,-0.00020882525224083338,0.7960089246126855,0.9926693977004952,1,1.2155918499078485e-05,1
GRCh38_ENSG00000162344,GRCh38_FGF19,Gene Expression,-0.0002088252522408343,0.796008924611859,0.9926693977004952,1,1.155792326427247e-05,1
GRCh38_ENSG00000205549,GRCh38_C9orf92,Gene Expression,-0.0002088252522408343,0.796008924611859,0.9926693977004952,1,1.155792326427247e-05,1
GRCh38_ENSG00000285740,GRCh38_AC090692.3,Gene Expression,-0.000208825252240835,0.7960089246126472,0.9926693977004952,1,1.805150907462762e-05,1
GRCh38_ENSG00000255081,GRCh38_AP003168.2,Gene Expression,-0.000208825252240835,0.7960089246126472,0.9926693977004952,1,1.805150907462762e-05,1
GRCh38_ENSG00000246095,GRCh38_LINC01096,Gene Expression,-0.00020882525224083593,0.7960089246107482,0.9926693977004952,2,2.431183699815697e-05,1
GRCh38_ENSG00000129204,GRCh38_USP6,Gene Expression,-0.00020882525224083615,0.7960089246110116,0.9926693977004952,1,1.7507259778989573e-05,1
GRCh38_ENSG00000136457,GRCh38_CHAD,Gene Expression,-0.00020882525224083753,0.796008924610979,0.9926693977004952,1,2.2473189190886678e-05,1
GRCh38_ENSG00000131482,GRCh38_G6PC,Gene Expression,-0.00020882525224083788,0.7960089246098982,0.9926693977004952,1,8.184005608295337e-06,1
GRCh38_ENSG00000181781,GRCh38_ODF3L2,Gene Expression,-0.00020882525224083788,0.7960089246098982,0.9926693977004952,1,8.184005608295337e-06,1
GRCh38_ENSG00000166960,GRCh38_CCDC178,Gene Expression,-0.00020882525224083788,0.7960089246098982,0.9926693977004952,1,8.184005608295337e-06,1
GRCh38_ENSG00000229183,GRCh38_PGA4,Gene Expression,-0.00020882525224083788,0.7960089246098982,0.9926693977004952,1,8.184005608295337e-06,1
GRCh38_ENSG00000254326,GRCh38_IGHV7-27,Gene Expression,-0.00020886568563520844,0.7950561741941692,0.9926693977004952,1,7.205717248913793e-06,1
GRCh38_ENSG00000287061,GRCh38_AC124248.2,Gene Expression,-0.00020886568563520928,0.7950561741922645,0.9926693977004952,1,7.770871542946248e-06,1
GRCh38_ENSG00000173157,GRCh38_ADAMTS20,Gene Expression,-0.00020886568563520928,0.7950561741922645,0.9926693977004952,1,7.770871542946248e-06,1
GRCh38_ENSG00000285769,GRCh38_AP003100.2,Gene Expression,-0.00020886568563521053,0.7950561741930428,0.9926693977004952,1,2.6202140474595132e-05,1
GRCh38_ENSG00000268375,GRCh38_AC010325.2,Gene Expression,-0.00020886568563521204,0.795056174192738,0.9926693977004952,1,2.5807818529337516e-05,1
GRCh38_ENSG00000249456,GRCh38_AL731577.2,Gene Expression,-0.00020886568563521462,0.7950561741910614,0.9926693977004952,1,1.7905307352028663e-05,1
GRCh38_ENSG00000204241,GRCh38_LINC02731,Gene Expression,-0.00020886568563521462,0.7950561741910614,0.9926693977004952,1,1.7905307352028663e-05,1
GRCh38_ENSG00000257924,GRCh38_LINC02416,Gene Expression,-0.00020886568563521492,0.7950561741910545,0.9926693977004952,1,8.77539883996125e-06,1
GRCh38_ENSG00000251517,GRCh38_AC096734.1,Gene Expression,-0.00020886568563521492,0.7950561741910545,0.9926693977004952,1,8.77539883996125e-06,1
GRCh38_ENSG00000134160,GRCh38_TRPM1,Gene Expression,-0.00020886568563521546,0.7950561741915803,0.9926693977004952,1,0.00025309460654288237,1
GRCh38_ENSG00000178084,GRCh38_HTR3C,Gene Expression,-0.00020886568563521587,0.7950561741915706,0.9926693977004952,1,0.0004880148663393344,1
GRCh38_ENSG00000226758,GRCh38_DISC1-IT1,Gene Expression,-0.00020886568563521784,0.7950561741907158,0.9926693977004952,1,0.0005461118742368742,1
GRCh38_ENSG00000272742,GRCh38_AC135457.1,Gene Expression,-0.00020886568563521795,0.7950561741904443,0.9926693977004952,1,1.4815792470213139e-05,1
GRCh38_ENSG00000230131,GRCh38_LINC02641,Gene Expression,-0.00020886568563521795,0.7950561741904443,0.9926693977004952,1,1.4815792470213139e-05,1
GRCh38_ENSG00000232536,GRCh38_AL365436.2,Gene Expression,-0.00020886568563522072,0.7950561741906481,0.9926693977004952,1,1.529878186956726e-05,1
GRCh38_ENSG00000230873,GRCh38_STMND1,Gene Expression,-0.00020886568563522072,0.7950561741906481,0.9926693977004952,1,1.529878186956726e-05,1
GRCh38_ENSG00000260343,GRCh38_LINC01043,Gene Expression,-0.00020886853394996553,0.7949890695634609,0.9926693977004952,1,1.4842157222647395e-05,1
GRCh38_ENSG00000105675,GRCh38_ATP4A,Gene Expression,-0.00020886853394996553,0.7949890695634609,0.9926693977004952,1,1.4842157222647395e-05,1
GRCh38_ENSG00000147160,GRCh38_AWAT2,Gene Expression,-0.00020886853394996553,0.7949890695634609,0.9926693977004952,1,1.4842157222647395e-05,1
GRCh38_ENSG00000229306,GRCh38_AP001464.1,Gene Expression,-0.00020886853394996713,0.7949890695642319,0.9926693977004952,1,1.8781329554103352e-05,1
GRCh38_ENSG00000151838,GRCh38_CCDC175,Gene Expression,-0.0002088685339499679,0.7949890695636751,0.9926693977004952,1,1.7780386603061023e-05,1
GRCh38_ENSG00000180347,GRCh38_ITPRID1,Gene Expression,-0.0002088685339499697,0.7949890695625548,0.9926693977004952,1,7.771858947208376e-06,1
GRCh38_ENSG00000227359,GRCh38_AC017074.1,Gene Expression,-0.00020886853394997003,0.7949890695636247,0.9926693977004952,1,3.468687896854248e-05,1
GRCh38_ENSG00000236535,GRCh38_RC3H1-IT1,Gene Expression,-0.00020886853394997003,0.7949890695636247,0.9926693977004952,1,3.468687896854248e-05,1
GRCh38_ENSG00000223443,GRCh38_USP17L2,Gene Expression,-0.00020886853394997033,0.7949890695620013,0.9926693977004952,1,0.000542880443028372,1
GRCh38_ENSG00000256699,GRCh38_TMEM132D-AS2,Gene Expression,-0.000208913676448189,0.7939257415551898,0.9926693977004952,1,1.4802645187446737e-05,1
GRCh38_ENSG00000211643,GRCh38_IGLV5-52,Gene Expression,-0.00020891367644819354,0.79392574155427,0.9926693977004952,1,1.1389335841573442e-05,1
GRCh38_ENSG00000285877,GRCh38_AC007448.5,Gene Expression,-0.00020891367644819354,0.79392574155427,0.9926693977004952,1,1.1389335841573442e-05,1
GRCh38_ENSG00000260192,GRCh38_LINC02240,Gene Expression,-0.00020891367644819387,0.7939257415545333,0.9926693977004952,1,1.3513041442196755e-05,1
GRCh38_ENSG00000274354,GRCh38_AC105105.3,Gene Expression,-0.00020891367644819387,0.7939257415545333,0.9926693977004952,1,1.3513041442196755e-05,1
GRCh38_ENSG00000183166,GRCh38_CALN1,Gene Expression,-0.0002089136764481955,0.7939257415528707,0.9926693977004952,1,1.2912990129738899e-05,1
GRCh38_ENSG00000101435,GRCh38_CST9L,Gene Expression,-0.0002089136764481955,0.7939257415528707,0.9926693977004952,1,1.2912990129738899e-05,1
GRCh38_ENSG00000287548,GRCh38_AC021269.3,Gene Expression,-0.0002089136764481955,0.7939257415528707,0.9926693977004952,1,1.2912990129738899e-05,1
GRCh38_ENSG00000281769,GRCh38_LINC01230,Gene Expression,-0.0002089136764481972,0.7939257415539134,0.9926693977004952,1,2.5552651405596675e-05,1
GRCh38_ENSG00000236498,GRCh38_AC107081.2,Gene Expression,-0.0002089136764481972,0.7939257415539134,0.9926693977004952,1,2.5552651405596675e-05,1
GRCh38_ENSG00000257272,GRCh38_AL162311.1,Gene Expression,-0.00020891616131410096,0.7938672218337441,0.9926693977004952,1,5.69378439642504e-06,1
GRCh38_ENSG00000249509,GRCh38_AC023886.1,Gene Expression,-0.00020891616131410096,0.7938672218337441,0.9926693977004952,1,5.69378439642504e-06,1
GRCh38_ENSG00000204929,GRCh38_AC007389.1,Gene Expression,-0.00020891616131410096,0.7938672218337441,0.9926693977004952,1,5.69378439642504e-06,1
GRCh38_ENSG00000286427,GRCh38_AC009486.2,Gene Expression,-0.00020891616131410096,0.7938672218337441,0.9926693977004952,1,5.69378439642504e-06,1
GRCh38_ENSG00000250413,GRCh38_AC005674.1,Gene Expression,-0.00020891616131410272,0.793867221833161,0.9926693977004952,1,2.5595423314770503e-05,1
GRCh38_ENSG00000254810,GRCh38_AP001189.3,Gene Expression,-0.000208916161314104,0.7938672218320478,0.9926693977004952,1,6.581549129970937e-06,1
GRCh38_ENSG00000287360,GRCh38_AC006296.3,Gene Expression,-0.000208916161314104,0.7938672218320478,0.9926693977004952,1,6.581549129970937e-06,1
GRCh38_ENSG00000253430,GRCh38_AC011726.2,Gene Expression,-0.00020891616131410567,0.7938672218314666,0.9926693977004952,1,0.0006393504869114625,1
GRCh38_ENSG00000245685,GRCh38_FRG1-DT,Gene Expression,-0.00020891695387937037,0.7938485568050052,0.9926693977004952,1,1.3563985049053055e-05,1
GRCh38_ENSG00000223791,GRCh38_UBE2E1-AS1,Gene Expression,-0.00020891695387937037,0.7938485568050052,0.9926693977004952,1,1.3563985049053055e-05,1
GRCh38_ENSG00000228843,GRCh38_AL133410.2,Gene Expression,-0.00020891695387937362,0.7938485568049286,0.9926693977004952,1,1.3325605645867083e-05,1
GRCh38_ENSG00000227940,GRCh38_LINC01696,Gene Expression,-0.00020891695387937362,0.7938485568049286,0.9926693977004952,1,1.3325605645867083e-05,1
GRCh38_ENSG00000170367,GRCh38_CST5,Gene Expression,-0.00020891942409679716,0.7937903835807432,0.9926693977004952,1,3.101649589986304e-05,1
GRCh38_ENSG00000250421,GRCh38_AC106798.1,Gene Expression,-0.0002089201729492917,0.7937727484499217,0.9926693977004952,1,5.390528488354575e-05,1
GRCh38_ENSG00000262319,GRCh38_AC007952.6,Gene Expression,-0.00020892017294929171,0.7937727484520886,0.9926693977004952,1,1.546772230831912e-05,1
GRCh38_ENSG00000206028,GRCh38_Z99774.1,Gene Expression,-0.00020892017294929171,0.7937727484520886,0.9926693977004952,1,1.546772230831912e-05,1
GRCh38_ENSG00000234476,GRCh38_LINC02765,Gene Expression,-0.00020892017294929318,0.7937727484509703,0.9926693977004952,1,1.313013164533737e-05,1
GRCh38_ENSG00000103740,GRCh38_ACSBG1,Gene Expression,-0.0002089201729493007,0.7937727484486256,0.9926693977004952,1,6.999297747314225e-06,1
GRCh38_ENSG00000267277,GRCh38_AC024575.1,Gene Expression,-0.0002089201729493007,0.7937727484486256,0.9926693977004952,1,6.999297747314225e-06,1
GRCh38_ENSG00000237640,GRCh38_AC004522.3,Gene Expression,-0.0002089201729493007,0.7937727484486256,0.9926693977004952,1,6.999297747314225e-06,1
GRCh38_ENSG00000264876,GRCh38_AP005209.1,Gene Expression,-0.0002089201729493007,0.7937727484486256,0.9926693977004952,1,6.999297747314225e-06,1
GRCh38_ENSG00000255226,GRCh38_LINC02690,Gene Expression,-0.00020892601352406494,0.7936352092346501,0.9926693977004952,1,1.4347766810820997e-05,1
GRCh38_ENSG00000287307,GRCh38_AC005772.2,Gene Expression,-0.00020892601352406494,0.7936352092346501,0.9926693977004952,1,1.4347766810820997e-05,1
GRCh38_ENSG00000226397,GRCh38_C12orf77,Gene Expression,-0.00020892601352406594,0.7936352092351687,0.9926693977004952,1,3.0344565858043615e-05,1
GRCh38_ENSG00000283235,GRCh38_AC139493.2,Gene Expression,-0.00020892601352406597,0.7936352092340837,0.9926693977004952,1,1.3807930600014278e-05,1
GRCh38_ENSG00000186628,GRCh38_FSD2,Gene Expression,-0.00020892601352406992,0.7936352092342613,0.9926693977004952,1,9.993659917411348e-06,1
GRCh38_ENSG00000132855,GRCh38_ANGPTL3,Gene Expression,-0.00020892601352406992,0.7936352092342613,0.9926693977004952,1,9.993659917411348e-06,1
GRCh38_ENSG00000254887,GRCh38_AC010247.1,Gene Expression,-0.00020892601352406992,0.7936352092342613,0.9926693977004952,1,9.993659917411348e-06,1
GRCh38_ENSG00000204949,GRCh38_FAM83A-AS1,Gene Expression,-0.00020894273247466167,0.7932415315367448,0.9926693977004952,1,1.1639301601242609e-05,1
GRCh38_ENSG00000179363,GRCh38_TMEM31,Gene Expression,-0.00020894273247466167,0.7932415315367448,0.9926693977004952,1,1.1639301601242609e-05,1
GRCh38_ENSG00000237941,GRCh38_KCNQ1DN,Gene Expression,-0.00020894273247466167,0.7932415315367448,0.9926693977004952,1,1.1639301601242609e-05,1
GRCh38_ENSG00000230550,GRCh38_ERLNC1,Gene Expression,-0.00020894273247466398,0.7932415315383201,0.9926693977004952,1,4.826238551909251e-05,1
GRCh38_ENSG00000266933,GRCh38_AC005775.1,Gene Expression,-0.00020894273247466468,0.7932415315372172,0.9926693977004952,1,3.166412247516648e-05,1
GRCh38_ENSG00000257761,GRCh38_AC078860.2,Gene Expression,-0.00020894273247466498,0.7932415315369382,0.9926693977004952,1,1.2048958549057044e-05,1
GRCh38_ENSG00000283108,GRCh38_AC011451.3,Gene Expression,-0.00020894273247466498,0.7932415315369382,0.9926693977004952,1,1.2048958549057044e-05,1
GRCh38_ENSG00000286703,GRCh38_AC005682.2,Gene Expression,-0.00020894273247466498,0.7932415315369382,0.9926693977004952,1,1.2048958549057044e-05,1
GRCh38_ENSG00000245832,GRCh38_MIR4300HG,Gene Expression,-0.00020894273247466812,0.7932415315355066,0.9926693977004952,1,3.229383839204325e-05,1
GRCh38_ENSG00000260515,GRCh38_AC034229.2,Gene Expression,-0.00020894273247467037,0.7932415315349105,0.9926693977004952,1,1.3573014996936885e-05,1
GRCh38_ENSG00000144191,GRCh38_CNGA3,Gene Expression,-0.0002089467011886788,0.793148088775441,0.9926693977004952,1,9.839325955471593e-06,1
GRCh38_ENSG00000271843,GRCh38_AC012557.1,Gene Expression,-0.0002089467011886788,0.793148088775441,0.9926693977004952,1,9.839325955471593e-06,1
GRCh38_ENSG00000269514,GRCh38_AC024257.3,Gene Expression,-0.00020894670118868226,0.793148088776446,0.9926693977004952,1,8.304004604407374e-06,1
GRCh38_ENSG00000269983,GRCh38_AC146944.4,Gene Expression,-0.00020894670118868226,0.793148088776446,0.9926693977004952,1,8.304004604407374e-06,1
GRCh38_ENSG00000260507,GRCh38_AC133919.1,Gene Expression,-0.00020894670118868337,0.7931480887758765,0.9926693977004952,1,3.4831736853376945e-05,1
GRCh38_ENSG00000148408,GRCh38_CACNA1B,Gene Expression,-0.00020894670118868337,0.7931480887758765,0.9926693977004952,1,3.4831736853376945e-05,1
GRCh38_ENSG00000241269,GRCh38_AC093620.1,Gene Expression,-0.00020894670118868348,0.7931480887761453,0.9926693977004952,1,7.159607856084503e-06,1
GRCh38_ENSG00000230185,GRCh38_C9orf147,Gene Expression,-0.00020894670118868348,0.7931480887761453,0.9926693977004952,1,7.159607856084503e-06,1
